id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1630265578422564,192.168.100.201,198.97.190.53,1,1,73,540,1693370545.065828,1693370545.370881
1348799191688683,192.168.100.201,206.220.231.3,1,1,92,403,1693370545.435691,1693370545.86077
363726972293897,192.168.100.201,216.239.32.10,1,1,94,144,1693370618.168713,1693370618.308649
1489635463619390,192.168.100.201,47.116.84.179,1,1,89,162,1693370535.090942,1693370535.67128
1911903763881690,192.168.100.201,199.249.112.1,1,1,81,81,1693370544.646874,1693370544.784602
363868702189664,192.168.100.201,185.159.198.160,1,1,86,117,1693370557.796768,1693370557.942919
82479649301759,192.168.100.201,216.218.132.2,6,4,455,1051,1693370930.042239,1693370930.638716
82488214052865,192.168.100.201,23.206.173.60,1,1,96,112,1693370546.679937,1693370546.781788
364049090036440,192.168.100.201,200.0.68.10,1,1,83,512,1693370545.082648,1693370545.244098
1930316290253584,192.168.100.201,204.14.183.4,1,1,92,108,1693370568.058128,1693370568.100108
2193752430398075,10.10.39.133,239.255.102.18,3,0,17045,0,1693370966.379515,1693370966.380265
1208658703991071,192.168.100.201,176.97.158.100,1,1,86,102,1693370548.049439,1693370548.179797
2193838303394816,192.168.100.201,204.14.183.1,1,1,92,108,1693370564.769024,1693370564.8071
927235292161220,192.168.100.201,192.5.6.30,6,3,441,1098,1693370934.484548,1693370935.115795
505048578720851,192.168.100.201,65.22.28.7,1,1,83,111,1693370657.722003,1693370657.887633
2194014409336208,192.168.100.201,150.171.10.240,1,1,107,168,1693370752.796048,1693370752.958342
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1349997488018507,192.168.100.201,150.171.16.39,1,1,101,150,1693370552.824395,1693370552.869867
505675644409951,192.168.100.201,205.251.194.93,1,1,91,388,1693370664.071775,1693370664.223618
2053835259343371,192.168.100.201,205.251.193.243,1,1,91,389,1693370639.946699,1693370640.077815
2053886817039340,192.168.100.201,192.26.92.30,6,3,443,1062,1693370915.6195,1693370916.278505
1913149313083739,192.168.100.201,216.239.36.10,1,1,81,106,1693370677.420187,1693370677.562993
224320926489343,192.168.100.201,65.22.28.7,1,1,83,111,1693370659.957183,1693370660.122516
1215148425731449,fe80:0000:0000:0000:53e4:cb8d:46ee:8776,ff02:0000:0000:0000:0000:0000:0000:00fb,16,0,1668,0,1693370947.122233,1693370959.37166
2195096743844257,192.168.100.201,104.116.245.42,10,14,1151,7438,1693370794.792993,1693370895.035947
787528580206174,192.168.100.201,64.96.1.2,1,1,90,293,1693370694.069214,1693370694.341035
1491237495209701,192.168.100.201,192.42.93.30,1,1,84,546,1693370669.098021,1693370669.235271
365470725475940,192.168.100.201,208.84.5.2,1,1,93,121,1693370564.691812,1693370564.733267
1913591687083135,192.168.100.201,23.211.133.192,1,1,87,419,1693370560.521343,1693370560.664653
1491447947912809,192.168.100.201,65.22.28.7,1,1,83,111,1693370658.058985,1693370658.226589
506440150989363,192.168.100.201,23.211.61.130,1,1,89,105,1693370700.637491,1693370700.768077
2054616938200498,192.168.100.201,88.221.81.192,1,1,97,161,1693370560.933298,1693370561.349756
1491795842675591,192.168.100.201,205.251.197.228,1,1,94,392,1693370695.111495,1693370695.205804
506680677041032,192.168.100.44,224.0.0.252,2,0,128,0,1693370821.328584,1693370821.428847
506680663685195,192.168.100.201,216.239.34.10,1,1,90,133,1693370617.604235,1693370617.756812
2054840276490071,192.168.100.201,96.7.50.192,1,1,87,419,1693370560.399191,1693370560.545072
788275896423420,192.168.100.201,13.107.206.240,1,1,115,176,1693370570.75878,1693370570.802793
506852464336421,192.168.100.201,150.171.0.2,1,1,97,161,1693370647.794149,1693370647.832163
2195955751551897,192.168.100.44,224.0.0.252,2,0,128,0,1693371011.230297,1693371011.330805
649733165555368,10.10.39.74,10.10.39.255,3,0,276,0,1693371016.79428,1693371018.304295
966560018079825,10.10.39.74,224.0.0.251,3,0,225,0,1693371016.794705,1693371017.784972
2231457951523304,fe80:0000:0000:0000:faf9:f0ac:6423:e39e,ff02:0000:0000:0000:0000:0000:0000:00fb,3,0,285,0,1693371016.795112,1693371017.78537
225811303648673,10.10.39.176,239.255.255.250,4,0,868,0,1693371018.216481,1693371021.218421
1633207638330111,192.168.100.201,97.74.108.29,1,1,92,163,1693370656.297727,1693370656.433587
648049517299649,192.168.100.201,64.96.2.2,1,1,92,92,1693370694.362433,1693370694.63426
507367878893369,192.168.100.201,192.41.162.30,6,3,441,1098,1693370929.401209,1693370929.785162
2055600506403481,10.10.39.196,224.0.0.252,1,0,68,0,1693370875.064153,1693370875.064153
85331490078533,192.168.100.201,205.251.197.203,1,1,94,392,1693370663.229189,1693370663.323204
1351977475260042,192.168.100.201,205.251.197.116,1,1,91,377,1693370664.540298,1693370664.634437
789169255850290,192.168.100.201,161.232.15.7,1,1,83,111,1693370665.237874,1693370665.373649
2196703045528957,192.168.100.201,176.97.158.100,1,1,86,102,1693370548.634237,1693370548.765148
1070816046216547,fe80:0000:0000:0000:faf9:f0ac:6423:e39e,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,178,0,1693370893.914787,1693370894.334088
1774529242211494,192.168.100.201,65.22.31.7,1,1,83,99,1693370656.599206,1693370656.734865
1352428446154952,192.168.100.201,108.162.192.61,1,1,81,113,1693370654.458952,1693370654.477623
226627316896354,192.168.100.201,204.79.197.2,1,1,114,160,1693370552.873058,1693370552.910702
1352548705722720,192.168.100.201,65.22.30.7,1,1,83,111,1693370661.745824,1693370661.895144
1774851357530247,192.168.100.201,194.0.13.1,1,1,82,212,1693370545.776327,1693370546.055871
1774877128576925,192.168.100.201,150.171.21.1,1,1,92,120,1693370564.774045,1693370564.81534
1071193983596479,192.168.100.201,216.239.34.10,1,1,84,121,1693370592.964543,1693370593.126359
2197166908431305,192.168.100.201,193.108.88.0,1,1,92,158,1693370646.318409,1693370646.457861
1493522414385256,192.168.100.201,216.239.36.10,1,1,90,133,1693370617.604264,1693370617.746564
367626827170322,10.10.39.246,239.255.255.250,4,0,868,0,1693370993.16437,1693370996.18473
2197278578734686,192.168.100.201,205.251.194.205,1,1,92,390,1693370664.751198,1693370664.904762
2056601225410874,192.168.100.201,13.107.206.39,1,1,89,172,1693370748.407866,1693370748.447597
508493141307719,192.168.100.201,192.41.162.30,1,1,84,547,1693370638.979271,1693370639.10237
1212210644821678,192.168.100.201,216.239.38.10,1,1,86,143,1693370592.37035,1693370592.513683
1915936746340250,192.168.100.201,205.251.193.209,1,1,91,377,1693370669.098202,1693370669.229941
1915975400634768,192.168.100.201,205.251.192.27,1,1,88,162,1693370663.670096,1693370663.800484
367884526692224,10.10.39.74,224.0.0.252,2,0,138,0,1693371016.796544,1693371017.225217
790195775220103,10.10.39.43,239.255.255.250,4,0,868,0,1693371004.993671,1693371008.010782
1212459757185689,192.168.100.201,162.159.153.4,101,70,96038,16725,1693370657.502425,1693370669.413298
649539876055861,192.168.100.201,69.16.174.10,1,1,84,165,1693370772.551733,1693370772.645861
1634796769959911,192.168.100.201,150.171.16.240,1,1,105,121,1693370560.843751,1693370560.885792
1775555742832457,192.168.100.201,13.107.206.34,1,1,85,101,1693370708.169801,1693370708.211456
227464844860352,192.168.100.201,64.96.1.2,1,1,90,293,1693370694.842688,1693370695.11401
1634938508979565,192.168.100.201,205.251.195.158,1,1,94,380,1693370638.961901,1693370639.109291
649990833743757,192.168.100.201,59.103.73.205,1,1,93,158,1693370560.567181,1693370560.589172
2198180528932830,192.168.100.201,204.14.183.205,1,1,102,140,1693370772.083934,1693370772.121524
1775980941199265,192.168.100.201,84.53.139.64,1,1,94,110,1693370656.313249,1693370656.440741
931663386106499,192.168.100.201,205.251.199.144,1,1,91,389,1693370669.252547,1693370669.400263
1494729319654248,192.168.100.201,199.19.57.1,6,4,442,1009,1693370914.271208,1693370914.754797
2057687838844159,192.168.100.201,194.0.14.1,1,1,80,412,1693370545.222463,1693370545.511594
1635505461697589,10.10.39.74,224.0.0.252,2,0,138,0,1693370898.498741,1693370898.908851
368945360225830,192.168.100.201,65.22.28.7,1,1,83,111,1693370659.280102,1693370659.449212
1917147926427989,192.168.100.201,161.232.15.7,1,1,83,111,1693370658.260437,1693370658.40336
1072804610802820,10.10.39.196,10.10.39.255,15,0,1596,0,1693370813.689284,1693370818.300989
932316213941707,192.168.100.201,204.14.183.204,1,1,81,127,1693370560.988619,1693370561.029008
2058259069710977,192.168.100.201,176.97.158.100,1,1,86,102,1693370548.242305,1693370548.373162
88024426809425,192.168.100.201,194.0.12.1,1,1,82,212,1693370545.788561,1693370545.930375
1495442266200331,192.168.100.201,205.251.195.52,1,1,91,389,1693370639.792843,1693370639.946609
651055985595775,192.168.100.201,13.107.236.204,1,1,81,127,1693370560.988543,1693370561.026253
369705571826348,192.168.100.201,64.96.2.2,1,1,92,92,1693370695.17886,1693370695.45061
1917826537777959,192.168.100.201,150.171.10.2,1,1,113,129,1693370758.944935,1693370758.982821
88290728197879,192.168.100.201,150.171.21.1,1,1,92,108,1693370749.573175,1693370749.615625
651322280340528,192.168.100.201,161.232.15.7,1,1,83,111,1693370663.748592,1693370663.889785
792137079719860,192.168.100.201,184.26.161.192,1,1,90,167,1693370688.264116,1693370688.457672
792141369780654,192.168.100.201,142.250.181.170,9,11,3510,8199,1693370613.272814,1693370613.48029
651506957152985,192.168.100.201,88.221.81.192,1,1,97,161,1693370559.389849,1693370559.795915
792420543317396,192.168.100.201,216.239.34.10,1,1,105,155,1693370623.935316,1693370624.086709
933166623687929,192.168.100.201,65.22.28.7,1,1,92,92,1693370655.525561,1693370655.698006
1214650193000004,192.168.100.201,205.251.194.95,1,1,91,388,1693370695.112196,1693370695.263292
1355396269239474,192.168.100.201,205.251.198.221,1,1,91,376,1693370664.027826,1693370664.17433
792450610333916,192.168.100.201,193.108.91.245,1,1,93,121,1693370657.62486,1693370657.767812
511091597918177,192.168.100.201,65.22.28.7,1,1,83,111,1693370660.409569,1693370660.574207
1355525136120091,192.168.100.201,216.66.80.18,6,4,446,1441,1693370936.522523,1693370937.126447
88913492838019,192.168.100.201,205.251.196.14,1,1,92,390,1693370664.657027,1693370664.751087
651867743152317,192.168.100.201,198.97.190.53,1,1,75,545,1693370693.288957,1693370693.680097
933415747754448,fe80:0000:0000:0000:faf9:f0ac:6423:e39e,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,178,0,1693370898.498128,1693370898.908588
589388871355247,10.10.39.133,224.0.0.251,7,0,646,0,1693370959.379759,1693370984.567147
2119419430947819,fe80:0000:0000:0000:ec66:3754:d640:1cdc,ff02:0000:0000:0000:0000:0000:0000:00fb,7,0,786,0,1693370959.379883,1693370984.567268
89119651039434,192.168.100.201,65.22.29.7,1,1,83,99,1693370660.82145,1693370660.966533
1215049624916839,192.168.100.201,205.251.199.17,1,1,85,289,1693370695.660327,1693370695.802414
792910174637965,192.168.100.201,96.7.50.128,1,1,88,152,1693370700.151437,1693370700.293014
652189878717514,10.10.34.15,10.10.39.6,2388,0,143358,0,1693370892.658506,1693370969.394401
89325802680532,192.168.100.201,150.171.21.204,1,1,82,127,1693370556.651476,1693370556.692464
1215311609090489,192.168.100.201,59.103.73.205,1,1,93,125,1693370560.545209,1693370560.56711
511688598645224,192.168.100.201,205.251.196.157,1,1,91,388,1693370664.22372,1693370664.318076
933926835510918,192.168.100.201,205.251.197.241,1,1,79,283,1693370694.64679,1693370694.742208
934309092654795,192.168.100.201,150.171.10.2,1,1,113,129,1693370771.261835,1693370771.299996
1075209782684437,192.168.100.201,205.251.195.160,1,1,94,380,1693370663.977685,1693370664.125158
1638262833319784,10.10.39.81,239.255.255.250,4,0,864,0,1693370938.102248,1693370941.116237
934596867190674,10.10.39.110,239.255.255.250,4,0,868,0,1693370950.257938,1693370953.290705
230960947513046,192.168.100.201,216.239.32.10,1,1,99,156,1693370683.640726,1693370683.783063
1920158707242732,192.168.100.201,20.190.146.39,32,26,9419,21480,1693370792.939756,1693370794.430263
372231021901749,192.168.100.201,13.89.178.26,16,13,3617,5709,1693370837.833461,1693370839.655701
90300766145014,192.168.100.201,208.84.5.4,1,1,93,109,1693370646.182774,1693370646.225279
1075544789916739,192.168.100.201,65.22.31.7,1,1,83,111,1693370660.826435,1693370660.95937
231184277285134,192.168.100.201,150.171.10.240,1,1,102,134,1693370553.82971,1693370553.87439
1497834582362219,192.168.100.201,163.237.210.11,7,6,516,2477,1693370934.444523,1693370934.95027
653409636463463,192.168.100.201,205.251.199.140,1,1,91,389,1693370694.602983,1693370694.753706
1638675134566222,192.168.100.201,2.16.130.131,1,1,88,152,1693370700.151374,1693370700.504695
2201758250679558,10.10.39.133,239.255.255.250,4,0,868,0,1693370985.507142,1693370988.523132
935138014253612,192.168.100.201,205.251.192.146,1,1,92,390,1693370663.184876,1693370663.315411
2201792608742284,10.10.39.133,239.255.102.18,3,0,17045,0,1693370960.273292,1693370960.274048
2061059388346486,192.168.100.201,176.97.158.100,1,1,86,114,1693370548.921718,1693370549.059881
1779631685628246,10.10.39.28,239.255.255.250,4,0,868,0,1693370995.389462,1693370998.414089
1216741838321535,192.168.100.201,95.100.173.67,1,1,86,102,1693370638.817023,1693370638.956077
935619068787649,192.168.100.201,5.161.63.158,16,13,2144,7676,1693370941.293825,1693370942.686444
1076051596177443,192.168.100.201,205.251.195.136,1,1,94,392,1693370662.880675,1693370663.02884
1779846414651032,192.168.100.201,2.22.230.129,1,1,89,153,1693370700.904856,1693370701.183643
1216917933691169,192.168.100.201,205.251.192.139,1,1,92,378,1693370664.364833,1693370664.495683
2202088940953617,192.168.100.201,23.212.252.158,1,1,97,225,1693370646.450577,1693370646.632645
1779889361609715,192.168.100.201,65.22.28.7,1,1,83,99,1693370659.877555,1693370660.042987
1357801449993958,192.168.100.201,142.250.181.161,8,9,3269,8769,1693370650.73495,1693370650.937509
372677680771311,192.168.100.201,13.107.222.240,1,1,101,162,1693370567.930031,1693370567.971459
231983150020506,192.168.100.201,23.211.61.193,1,1,93,159,1693370688.40745,1693370688.538213
372776470780661,192.168.100.201,65.22.30.7,1,1,83,111,1693370655.858869,1693370656.002761
1780159944880955,192.168.100.201,205.251.197.116,1,1,91,377,1693370664.947003,1693370665.041077
1217252939494047,192.168.100.201,95.100.173.67,1,1,86,152,1693370639.422559,1693370639.557876
2202496957820296,192.168.100.201,104.47.38.8,1,1,93,189,1693370570.077192,1693370570.305956
988760699326449,fe80:0000:0000:0000:66a3:14e0:3abe:3120,ff02:0000:0000:0000:0000:0000:0000:000c,7,0,5026,0,1693370944.479217,1693370950.973735
1921047758973250,192.168.100.201,199.254.48.1,1,1,87,404,1693370693.796994,1693370693.993036
91477581601654,192.168.100.201,23.212.252.213,1,1,94,155,1693370561.105334,1693370561.289451
1217394674499822,192.168.100.201,161.232.15.7,1,1,83,111,1693370656.78667,1693370656.925046
1639744579027029,192.168.100.201,205.251.198.247,1,1,91,388,1693370663.507989,1693370663.658404
1921292572177254,192.168.100.201,205.251.199.140,1,1,91,377,1693370694.47191,1693370694.619756
1217613720358165,192.168.100.201,64.96.2.2,1,1,92,284,1693370694.298261,1693370694.570074
795560159897959,192.168.100.201,69.28.143.26,1,1,92,155,1693370554.289127,1693370554.320725
2202977995629850,192.168.100.201,216.239.36.10,1,1,86,143,1693370592.501018,1693370592.644539
91954328565942,192.168.100.201,96.7.49.194,1,1,92,158,1693370646.260278,1693370646.392128
2062313537589290,fe80:0000:0000:0000:7eca:8aa4:e7cf:79e1,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,86,0,1693370834.577578,1693370834.577578
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
232867908530555,192.168.100.201,216.239.32.10,1,1,100,150,1693370615.373115,1693370615.513571
1781010345373460,192.168.100.201,216.239.38.10,1,1,91,107,1693370618.601876,1693370618.741776
795882284032441,192.168.100.201,216.239.36.10,1,1,88,104,1693370578.434617,1693370578.574461
2203313006169112,192.168.100.201,205.251.195.151,1,1,108,291,1693370639.445464,1693370639.593806
92306535537457,10.10.39.63,239.255.255.250,4,0,868,0,1693370946.383793,1693370949.424237
514574819563034,192.168.100.201,150.171.10.36,1,1,90,106,1693370708.169498,1693370708.210092
92375238459770,192.168.100.201,205.251.198.223,1,1,91,376,1693370694.934266,1693370695.078855
2203463330494809,192.168.100.201,193.108.88.0,1,1,93,159,1693370646.260441,1693370646.403059
233232987553731,192.168.100.201,13.107.206.2,1,1,113,129,1693370719.032707,1693370719.075913
1922100024113324,192.168.100.201,205.251.198.75,1,1,92,378,1693370664.456876,1693370664.61283
92525562302930,192.168.100.201,205.251.194.103,1,1,79,164,1693370694.725458,1693370694.876473
374004825460013,192.168.100.201,13.107.236.4,1,1,91,107,1693370564.134445,1693370564.176187
1922185923347895,192.168.100.201,205.251.199.12,1,1,94,392,1693370663.083383,1693370663.22911
2063030778938485,192.168.100.201,185.159.197.160,1,1,86,142,1693370557.672885,1693370557.803156
937251156837004,10.10.39.110,224.0.0.252,1,0,75,0,1693370948.705164,1693370948.705164
515060147473933,192.168.100.201,65.22.28.7,1,1,74,74,1693370656.445965,1693370656.610955
1781697536367325,192.168.100.201,84.53.139.193,1,1,89,166,1693370560.695005,1693370560.830946
937315559271323,192.168.100.201,216.239.36.10,1,1,99,115,1693370611.453531,1693370611.594879
374498755251405,192.168.100.201,64.96.2.2,1,1,90,293,1693370694.298189,1693370694.590042
1500458783117055,192.168.100.201,150.171.21.2,1,1,92,120,1693370564.691967,1693370564.731265
1782032568317382,fe80:0000:0000:0000:66a3:14e0:3abe:3120,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,190,0,1693370934.68551,1693370935.098731
1641307962126417,111.68.102.24,10.10.39.3,541,0,32512,0,1693370892.634961,1693370969.424919
937667756613566,192.168.100.201,23.211.133.192,1,1,89,155,1693370764.450494,1693370764.593362
937749348243278,192.168.100.201,150.171.16.32,1,1,93,189,1693370570.35003,1693370570.395013
1500742257262630,192.168.100.201,65.22.30.7,1,1,83,99,1693370660.966694,1693370661.116194
515661434114471,192.168.100.201,142.250.180.45,23,25,8019,12764,1693370522.905639,1693370560.025866
234285273625795,fe80:0000:0000:0000:7eca:8aa4:e7cf:79e1,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,172,0,1693371010.505027,1693371010.91846
234336789389549,192.168.100.201,184.85.248.194,1,1,92,158,1693370646.450797,1693370646.610081
938170259550851,192.168.100.201,205.251.198.117,1,1,92,378,1693370639.471683,1693370639.617745
375224600042332,192.168.100.201,216.239.32.10,1,1,105,155,1693370623.793436,1693370623.935261
234500017226656,192.168.100.201,203.80.16.152,6,4,582,561,1693370938.918432,1693370939.289383
515983562727980,192.168.100.201,216.239.34.10,1,1,100,150,1693370615.22174,1693370615.373061
1923409989138666,192.168.100.201,205.251.196.14,1,1,92,378,1693370664.456938,1693370664.551048
2064224786606714,192.168.100.201,65.22.30.7,1,1,83,111,1693370660.682618,1693370660.830308
1360666191011917,192.168.100.201,216.239.32.10,1,1,87,103,1693370617.335949,1693370617.475941
657167730411131,192.168.100.201,65.22.31.7,1,1,83,111,1693370657.460411,1693370657.604415
234981051026389,10.10.12.84,10.10.39.250,5,0,375,0,1693370899.150485,1693370899.154379
938870358862375,192.168.100.201,203.80.16.152,6,4,582,561,1693370938.649767,1693370939.039555
1924200265069682,192.168.100.201,64.96.1.2,1,1,90,293,1693370694.570482,1693370694.842622
376152315614465,192.168.100.201,65.22.28.7,1,1,83,111,1693370663.414977,1693370663.583254
2065015060326662,192.168.100.201,84.53.139.64,1,1,93,109,1693370656.157958,1693370656.294081
94733180656130,192.168.100.201,69.16.174.10,1,1,84,221,1693370772.645634,1693370772.739983
1220637370697178,192.168.100.201,216.239.36.10,1,1,109,154,1693370593.148954,1693370593.286732
1361417829699651,192.168.100.158,239.255.255.250,4,0,868,0,1693370913.544835,1693370916.547342
798467875867166,10.10.39.44,239.255.255.250,4,0,868,0,1693370907.264734,1693370910.290541
657833450689499,192.168.100.201,161.232.15.7,1,1,83,111,1693370662.545755,1693370662.682003
1783836443823290,192.168.100.201,172.217.24.227,11,11,1200,6108,1693370770.347322,1693370932.502293
1502395819395705,192.168.100.201,13.107.222.39,1,1,97,297,1693370656.428665,1693370656.47211
658250062752160,192.168.100.201,192.175.48.6,1,1,92,181,1693370665.256416,1693370665.527682
1686980649954733,10.10.39.2,10.10.39.250,1,0,60,0,1693370978.011693,1693370978.011693
1221526455278568,10.10.39.191,239.255.255.250,4,0,868,0,1693370995.547816,1693370998.567856
1784497863118593,192.168.100.201,192.41.162.30,1,1,79,551,1693370683.839425,1693370683.963155
517937773069991,192.168.100.201,216.239.36.10,1,1,100,150,1693370618.575143,1693370618.717668
799468589319896,192.168.100.201,64.96.2.2,1,1,90,293,1693370694.296664,1693370694.56798
940240428918904,192.168.100.201,150.171.21.4,1,1,92,108,1693370564.649336,1693370564.687446
1081072414641290,192.168.100.201,142.250.181.170,10,10,3848,5696,1693370688.806026,1693370689.118865
1081089611395849,192.168.100.201,203.80.16.152,6,4,582,561,1693370945.389897,1693370945.783267
1925557466557730,192.168.100.201,208.84.5.2,1,1,92,108,1693370569.912674,1693370569.952772
658928660967735,192.168.100.201,13.107.236.4,1,1,91,107,1693370564.651575,1693370564.692576
518221240887455,192.168.100.201,216.239.38.10,1,1,88,145,1693370618.092319,1693370618.231995
377634079756408,192.168.100.201,205.251.198.155,1,1,84,316,1693370669.249976,1693370669.399045
1644383143727029,192.168.100.201,205.251.195.54,1,1,91,389,1693370664.659381,1693370664.808821
518573450684183,10.10.39.133,239.255.102.18,3,0,17045,0,1693370961.288535,1693370961.28941
2207530682380025,192.168.100.201,192.55.83.30,6,3,448,849,1693370919.683769,1693370920.073541
2207822716706942,192.168.100.201,205.251.195.137,1,1,95,296,1693370561.106622,1693370561.252816
1081944290912366,192.168.100.201,173.201.65.35,1,1,93,368,1693370656.157806,1693370656.290225
1504208302578685,192.168.100.201,23.211.133.65,1,1,96,159,1693370763.662525,1693370763.803522
1222797745926426,192.168.100.201,64.96.2.2,1,1,90,293,1693370695.930074,1693370696.203159
1504371505162551,192.168.100.201,108.162.193.101,1,1,100,170,1693370668.846135,1693370668.86438
519243439810250,192.168.100.201,204.14.183.3,1,1,92,120,1693370568.141002,1693370568.18048
2067454600592983,192.168.100.201,96.7.49.67,1,1,87,103,1693370638.507479,1693370638.639191
660225741032853,192.168.100.201,204.14.183.2,1,1,92,108,1693370564.134549,1693370564.175147
660504929120453,192.168.100.201,40.126.35.153,12,15,4486,5920,1693370796.995525,1693370925.183268
1927086478040759,192.168.100.201,216.239.34.10,1,1,100,116,1693370617.695991,1693370617.84839
2067854034528710,192.168.100.201,192.52.178.30,1,1,80,507,1693370668.256454,1693370668.380291
1927120858191223,192.168.100.201,192.48.79.30,6,3,441,1098,1693370929.398711,1693370929.782049
1223613786888213,192.168.100.201,208.84.5.2,1,1,93,109,1693370652.399381,1693370652.443901
2208892163469394,192.168.100.201,23.212.252.158,1,1,97,225,1693370560.929874,1693370561.11423
2208909356728036,192.168.100.201,23.211.61.67,1,1,86,152,1693370764.09802,1693370764.23686
1364501599627241,192.168.100.201,161.232.15.7,1,1,83,111,1693370660.796649,1693370660.938069
1505251980181103,192.168.100.201,13.107.206.2,1,1,113,129,1693370771.425583,1693370771.467067
379429369022918,192.168.100.201,204.14.183.4,1,1,92,108,1693370562.52679,1693370562.567064
1083215627581993,fe80:0000:0000:0000:00b0:5046:aa68:a16f,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,168,0,1693371058.948777,1693371059.049379
239001125032147,192.168.100.201,205.251.194.205,1,1,92,378,1693370664.364755,1693370664.507853
942757285393663,192.168.100.201,216.239.36.10,1,1,96,153,1693370650.521471,1693370650.66781
661320964068081,192.168.100.201,65.22.31.7,1,1,83,111,1693370661.086769,1693370661.227292
98392500869746,fe80:0000:0000:0000:faf9:f0ac:6423:e39e,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,178,0,1693370896.203378,1693370896.617936
942821725703370,10.10.34.15,10.10.39.6,7758,0,465558,0,1693370892.658634,1693370969.411412
1365077127507099,192.168.100.201,64.96.2.2,1,1,91,543,1693370694.634011,1693370694.905522
942868952203086,192.168.100.201,8.212.93.1,1,1,102,118,1693370615.016206,1693370615.148121
2209746887013630,192.168.100.201,5.161.63.158,112,108,8480,153241,1693370942.423166,1693370944.654161
239387679607268,192.168.100.201,13.89.178.26,17,16,4923,6001,1693370779.805348,1693370781.618157
661531416573883,192.168.100.201,104.47.124.8,1,1,94,147,1693370647.309179,1693370647.447292
661535721046488,192.168.100.201,96.7.49.129,1,1,90,156,1693370792.377304,1693370792.50869
239336152044112,10.10.39.133,239.255.102.18,3,0,17045,0,1693370963.332368,1693370963.333118
943130942291638,192.168.100.201,13.107.222.240,1,1,115,176,1693370570.769718,1693370570.821237
520922775648627,192.168.100.201,216.239.32.10,1,1,105,121,1693370623.227699,1693370623.365933
239464990005025,192.168.100.201,13.107.222.240,1,1,106,141,1693370794.481057,1693370794.522212
98869244135524,fe80:0000:0000:0000:6d58:2568:434f:5121,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,95,0,1693370925.264292,1693370925.264292
380464461229768,192.168.100.201,96.7.49.193,1,1,88,165,1693370639.76564,1693370639.88882
99071092440317,192.168.100.201,216.239.34.10,1,1,95,111,1693370693.900349,1693370694.061004
1647209230596694,192.168.100.201,184.85.248.67,1,1,86,102,1693370639.227926,1693370639.384367
802840136128066,192.168.100.201,84.53.139.64,1,1,93,109,1693370656.529986,1693370656.665688
521373751807910,192.168.100.201,64.96.1.2,1,1,90,281,1693370693.823206,1693370694.094565
1788019742600384,192.168.100.201,150.171.10.201,1,1,116,132,1693370779.715968,1693370779.754629
1365893169643531,192.168.100.201,205.251.196.9,1,1,92,378,1693370669.098315,1693370669.197009
1365949003896677,192.168.100.201,205.251.198.221,1,1,91,388,1693370664.038757,1693370664.189656
240057686473201,192.168.100.201,184.85.248.67,1,1,94,110,1693370656.440817,1693370656.596788
2210429788073449,10.10.39.144,10.10.39.255,1,0,253,0,1693370961.437737,1693370961.437737
803084951783163,192.168.100.201,64.96.1.2,1,1,90,293,1693370694.296699,1693370694.568396
2210970939981878,192.168.100.201,20.199.58.43,17,14,3601,7481,1693370748.622646,1693370751.182498
381173129147569,192.168.100.201,216.239.38.10,1,1,86,123,1693370613.193713,1693370613.331613
1084869163615995,192.168.100.201,65.22.28.7,1,1,83,111,1693370656.591611,1693370656.759821
2210816315103332,192.168.100.201,95.100.175.65,1,1,93,109,1693370656.07178,1693370656.214064
381254738731444,192.168.100.201,192.43.172.30,1,1,86,547,1693370693.680372,1693370693.823083
1648145534745341,192.168.100.201,65.22.31.7,1,1,83,111,1693370658.326397,1693370658.46205
2070426738830175,10.10.39.119,239.255.255.250,4,0,868,0,1693370957.207711,1693370960.228986
1788956055196483,fe80:0000:0000:0000:6d58:2568:434f:5121,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,95,0,1693370928.348995,1693370928.348995
522391668692990,192.168.100.201,10.5.126.71,1,1,66,60,1693370840.03891,1693370840.139522
240993989608275,192.168.100.201,65.22.30.7,1,1,83,111,1693370660.574291,1693370660.72335
382199647718581,192.168.100.201,5.161.63.158,16,13,2138,7766,1693370940.150709,1693370941.554417
1226229425167692,192.168.100.201,23.61.199.131,1,1,96,162,1693370700.515404,1693370700.735273
804072794542795,192.168.100.201,205.251.194.95,1,1,91,376,1693370698.381643,1693370698.528709
1648643754493180,192.168.100.201,59.103.73.230,1,1,93,125,1693370713.132348,1693370713.154273
1085852710023738,192.168.100.201,23.211.61.67,1,1,86,102,1693370639.340538,1693370639.471446
522928552850563,10.10.39.74,239.255.255.250,4,0,868,0,1693371042.111747,1693371045.135712
